col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9,label_10,label_11,label_12,label_13,label_14,label_15,label_16,label_17,label_18,label_19,label_20,label_21,label_22,label_23,label_24,label_25
_25,Scotland,_1493,Right,_3,_2,High/ Medium,Normal,5,6,5,6,6,8,8,5,7,5,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1
_23,Georgia,_1466,Right,_3,_2,Medium/ Medium,Lean,3,2,4,3,4,6,7,6,4,5,7,4,6,7,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_28,Belgium,_1758,Right,_3,_3,Medium/ Medium,Normal,7,6,6,7,7,8,8,7,8,6,4,6,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_35,Denmark,_1755,Right,_3,_2,Medium/ Medium,Normal,6,5,6,6,6,7,7,7,7,6,6,6,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
_33,Spain,_1551,Right,_3,_3,Medium/ Medium,Normal,7,6,6,7,7,8,8,6,6,6,2,5,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_31,Republic of Ireland,_1757,Right,_3,_2,High/ High,Lean,6,6,6,6,7,7,7,6,7,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0
_28,Republic of Ireland,_1755,Right,_4,_2,Medium/ High,Normal,6,5,6,5,6,7,6,6,7,6,7,6,6,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
_21,Italy,_1710,Right,_3,_3,High/ Low,Normal,6,6,5,7,7,8,7,7,8,6,4,6,6,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
_18,United States,_1532,Right,_3,_2,Medium/ Medium,Normal,5,5,5,6,6,7,7,6,7,5,4,5,5,4,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
_24,France,_1656,Right,_3,_2,High/ Medium,Normal,6,6,6,6,6,7,7,6,7,3,6,5,5,5,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_18,Tunisia,_1538,Left,_2,_3,Medium/ Medium,Lean,5,4,5,7,7,8,8,5,6,6,3,5,4,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_30,Israel,_1970,Right,_3,_3,High/ High,Normal,7,5,7,7,7,7,7,7,7,7,7,7,7,7,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
_25,Chile,_1653,Right,_3,_2,Medium/ Medium,Normal,6,4,6,6,7,7,7,5,8,5,6,7,6,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
_19,Republic of Ireland,_1441,Right,_2,_3,Medium/ Medium,Lean,5,5,5,6,5,7,7,5,8,5,3,5,4,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_33,Germany,_1533,Left,_3,_2,Low/ High,Lean,4,4,6,3,5,3,3,6,3,8,7,5,7,7,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_19,Scotland,_1204,Right,_3,_2,Low/ Medium,Stocky,3,2,2,3,3,4,5,5,7,4,5,3,6,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_29,Norway,_1654,Right,_3,_3,High/ Medium,Lean,5,7,5,6,6,7,7,7,8,7,4,4,3,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_28,Senegal,_1541,Right,_3,_2,Medium/ Medium,Normal,3,1,5,3,6,7,7,7,6,4,7,4,7,6,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_17,England,_1336,Right,_2,_2,Medium/ Medium,Normal,4,2,4,5,4,6,7,5,6,3,6,4,5,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_24,Nigeria,_1530,Right,_3,_2,Low/ Medium,Normal,4,2,5,4,5,7,7,7,6,5,7,4,7,7,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_30,Northern Ireland,_1828,Right,_5,_3,Medium/ Medium,Lean,7,7,5,7,7,8,9,7,9,7,5,7,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_26,Spain,_1907,Right,_3,_3,Medium/ Medium,Normal,7,7,8,8,7,8,8,8,8,7,5,8,4,5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
_28,Spain,_1388,Right,_2,_2,Medium/ Medium,Normal,3,2,5,3,6,3,3,6,3,6,7,4,7,7,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_37,Belgium,_1633,Left,_2,_2,Medium/ High,Lean,6,4,6,5,6,5,5,7,6,6,8,6,7,7,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_20,Croatia,_1466,Left,_3,_2,Medium/ Medium,Normal,6,2,5,6,6,7,7,6,6,5,6,4,5,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
_19,Japan,_1294,Right,_3,_2,Medium/ Medium,Lean,3,6,3,5,4,7,7,5,7,6,1,5,2,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_21,Nigeria,_1811,Left,_3,_4,Medium/ Medium,Normal,5,8,6,8,8,8,8,7,7,8,2,7,3,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
_30,Colombia,_1678,Right,_3,_2,Medium/ Low,Stocky,5,5,7,6,6,5,7,6,7,7,6,6,7,6,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
_26,England,_1727,Right,_3,_2,Medium/ Medium,Lean,7,5,6,6,6,7,7,6,7,6,6,7,5,6,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
_27,Netherlands,_2066,Left,_4,_3,High/ Low,Lean,7,7,7,8,8,9,9,7,8,8,7,7,7,8,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
_22,Turkey,_1541,Left,_3,_2,High/ Medium,Lean,6,3,4,6,6,7,7,6,7,4,7,4,6,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_33,England,_1434,Right,_2,_2,Medium/ High,Stocky,3,3,6,2,5,4,5,6,5,7,6,5,7,6,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_26,Italy,_1845,Left,_3,_3,High/ Low,Normal,7,8,6,8,8,7,7,7,6,8,2,7,2,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_20,Saudi Arabia,_1535,Right,_3,_2,High/ Low,Normal,4,6,4,6,6,7,8,6,7,6,2,5,2,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_25,Kosovo,_1848,Right,_3,_2,High/ High,Lean,6,5,7,6,7,7,7,6,7,6,7,7,5,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
_23,Sweden,_1725,Right,_4,_3,Medium/ Medium,Normal,6,6,6,7,6,8,8,6,7,6,5,6,6,6,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_16,Spain,_1558,Left,_2,_3,Medium/ Medium,Lean,6,6,6,7,7,8,7,5,7,7,2,5,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0
_21,Italy,_1503,Right,_3,_2,Medium/ Medium,Normal,4,3,4,5,5,6,7,6,6,6,6,4,7,7,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_25,Germany,_1709,Right,_3,_3,Medium/ Medium,Lean,7,6,6,7,6,7,6,6,7,7,4,6,3,3,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_19,Senegal,_1755,Right,_3,_3,High/ Medium,Lean,5,4,7,6,6,6,7,6,7,8,6,6,6,6,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
_24,Tunisia,_1708,Right,_2,_2,Medium/ Medium,Normal,3,3,7,6,6,7,7,7,6,7,7,5,7,7,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_22,Italy,_1979,Left,_4,_3,High/ High,Lean,8,5,7,7,8,8,8,7,7,8,7,7,7,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
_27,Costa Rica,_1813,Left,_2,_2,High/ Low,Normal,6,4,6,6,6,7,8,6,7,6,7,6,6,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_29,United States,_1758,Right,_3,_2,High/ High,Normal,6,4,5,7,6,7,7,7,8,6,7,4,7,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
_28,Germany,_1679,Right,_4,_3,High/ Low,Lean,6,6,6,7,6,9,9,7,8,6,3,6,3,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
_34,Italy,_2101,Right,_4,_2,Medium/ High,Normal,6,5,8,6,8,6,7,8,7,8,9,7,9,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_27,England,_1551,Left,_4,_2,High/ High,Normal,4,6,3,6,6,8,8,6,6,6,2,5,3,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_20,Nigeria,_1496,Right,_2,_2,Medium/ Medium,Lean,5,3,4,7,6,7,7,6,8,3,6,3,6,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
_29,Austria,_1604,Right,_4,_3,Medium/ Medium,Normal,5,4,5,6,6,7,7,6,8,7,6,4,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
_34,Saudi Arabia,_1679,Right,_3,_2,Medium/ High,Normal,5,3,7,5,6,6,6,6,7,6,6,5,6,6,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
_22,Netherlands,_1786,Right,_3,_3,Medium/ High,Lean,6,6,6,7,7,8,9,6,7,7,4,6,3,4,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
_21,England,_1572,Right,_3,_3,High/ Medium,Lean,6,6,5,7,5,9,9,4,9,6,2,5,2,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_32,Austria,_1766,Right,_3,_3,High/ Medium,Normal,7,5,6,7,6,6,6,6,6,6,7,6,7,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
_24,Denmark,_1496,Left,_3,_2,Medium/ Medium,Normal,5,4,5,4,5,6,6,6,6,4,6,4,7,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_20,Germany,_1682,Right,_3,_3,Medium/ Medium,Lean,5,4,7,7,8,7,6,7,8,5,6,7,6,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
_21,Spain,_1623,Right,_3,_2,Medium/ Medium,Lean,5,5,7,6,7,7,6,6,7,6,7,5,7,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
_35,Poland,_1698,Right,_2,_3,Medium/ Medium,Normal,7,6,6,6,7,6,6,5,6,6,5,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1
_30,Mali,_1885,Left,_3,_3,High/ Medium,Stocky,8,7,6,7,7,8,8,7,7,8,4,7,4,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
_30,Germany,_1371,Right,_2,_2,Low/ Medium,Normal,4,2,5,4,6,3,7,6,4,4,6,3,7,7,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_20,Austria,_1619,Right,_3,_2,Medium/ Medium,Normal,4,4,6,6,6,5,4,7,6,6,6,6,6,6,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
_21,Nigeria,_1552,Right,_3,_3,High/ Medium,Lean,4,7,5,7,7,7,8,6,4,6,2,6,4,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_23,Argentina,_1449,Left,_2,_2,Medium/ Medium,Lean,3,3,6,5,6,4,5,6,4,4,7,3,7,7,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_18,Poland,_1354,Right,_2,_2,Medium/ Medium,Normal,4,3,5,5,5,7,7,5,6,5,4,5,5,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
_26,Argentina,_1543,Right,_2,_2,Medium/ Medium,Lean,6,4,6,6,6,6,6,6,6,6,6,5,5,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
_20,Austria,_1636,Left,_2,_2,Medium/ Medium,Lean,6,3,5,7,7,7,7,7,6,4,7,5,7,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_23,Senegal,_1643,Right,_2,_3,High/ Medium,Normal,4,8,5,7,7,7,7,7,7,7,2,6,1,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_29,Japan,_1481,Left,_2,_2,High/ Medium,Stocky,6,3,4,5,6,6,6,6,8,3,6,4,6,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_20,France,_1849,Right,_3,_3,High/ Medium,Normal,5,7,6,8,7,9,8,7,7,7,4,7,4,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_24,Korea Republic,_1957,Left,_3,_4,Medium/ Medium,Normal,7,7,7,8,8,8,7,8,8,8,6,8,4,5,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
_24,Norway,_1542,Right,_4,_2,High/ Medium,Normal,6,5,5,6,6,8,8,5,8,6,4,5,3,4,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_34,Brazil,_2015,Left,_4,_3,Medium/ Medium,Normal,8,6,6,7,8,7,8,8,7,7,6,7,7,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0
_24,Guinea Bissau,_1700,Right,_3,_2,High/ Medium,Normal,7,3,5,6,6,7,8,7,6,7,7,4,6,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_20,Croatia,_1711,Left,_4,_4,Medium/ Medium,Normal,6,7,7,7,7,8,7,7,7,7,2,7,3,3,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
_33,South Africa,_1945,Right,_4,_3,High/ High,Lean,6,7,7,6,7,7,7,8,7,9,7,7,3,7,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
_25,Venezuela,_1901,Right,_4,_4,High/ Medium,Stocky,7,7,7,8,7,9,9,7,9,8,4,6,4,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
_17,Argentina,_1432,Right,_3,_2,Medium/ Medium,Lean,5,6,5,6,6,7,6,6,6,6,1,5,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
_24,Argentina,_1763,Right,_3,_3,High/ High,Normal,6,7,6,8,7,8,8,7,8,7,5,7,4,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
_18,France,_1631,Right,_3,_2,Medium/ Medium,Lean,5,4,6,5,6,7,7,7,6,6,7,4,7,7,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_30,Korea Republic,_1872,Right,_4,_3,High/ Medium,Normal,6,6,7,7,7,6,7,7,6,7,7,7,6,6,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
_21,England,_1414,Right,_2,_2,Medium/ Medium,Lean,6,4,5,5,6,6,6,5,6,4,5,5,6,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
_28,Poland,_1951,Right,_3,_3,Medium/ High,Normal,6,4,8,7,8,6,7,7,5,8,8,7,7,7,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
_20,Saudi Arabia,_1357,Right,_3,_2,Medium/ Medium,Lean,5,6,4,5,5,7,7,5,9,5,1,5,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
_19,England,_1728,Left,_2,_3,Medium/ Medium,Lean,6,5,6,7,7,7,7,6,7,6,4,7,5,5,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_30,Brazil,_1587,Right,_3,_2,Low/ High,Normal,5,4,6,6,6,5,5,7,5,5,6,5,7,7,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_31,Denmark,_1815,Right,_3,_2,High/ High,Normal,6,6,6,6,6,7,6,7,7,7,6,6,7,6,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_30,Argentina,_1483,Right,_3,_3,High/ Medium,Lean,4,7,4,7,6,6,5,6,5,7,2,5,2,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_27,England,_1501,Right,_3,_2,Medium/ High,Normal,4,2,6,4,6,6,5,6,5,4,7,4,7,7,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_20,France,_1390,Right,_3,_2,Medium/ Medium,Lean,3,6,4,5,5,7,7,5,6,5,1,6,4,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_33,England,_1845,Left,_3,_3,Medium/ Medium,Lean,8,7,7,7,8,7,7,7,7,7,4,7,5,3,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
_19,Cameroon,_1497,Left,_3,_4,Medium/ Medium,Stocky,4,6,5,7,6,7,7,5,8,5,2,6,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
_31,England,_1715,Right,_4,_3,Medium/ Medium,Lean,7,6,6,7,7,8,7,6,7,6,3,6,3,5,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_20,Norway,_1628,Right,_3,_3,Medium/ Medium,Lean,5,5,6,7,6,7,7,6,8,5,5,6,5,5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
_31,Italy,_1804,Right,_3,_3,High/ Medium,Normal,7,3,6,7,6,7,7,7,6,7,7,4,7,7,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_36,Italy,_1736,Right,_3,_3,Medium/ Low,Normal,6,8,6,7,7,6,7,7,7,8,2,6,3,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_31,Spain,_1764,Right,_4,_3,Medium/ Medium,Normal,7,7,6,8,8,8,8,5,5,7,4,6,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1
_25,Italy,_1918,Right,_2,_4,Medium/ Medium,Normal,8,7,6,8,8,7,7,7,8,8,5,7,5,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
_22,Argentina,_1856,Right,_3,_3,Medium/ Low,Lean,6,7,7,8,7,8,8,7,7,7,6,7,4,4,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
_29,Mexico,_1928,Right,_2,_3,High/ Medium,Lean,7,5,6,7,7,9,9,6,9,7,7,6,6,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_25,Republic of Ireland,_1734,Right,_2,_2,High/ High,Lean,7,4,5,6,6,8,8,6,8,5,6,5,6,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_33,France,_1743,Left,_3,_2,Low/ Medium,Lean,6,6,7,6,7,4,4,7,6,7,7,6,7,7,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
_26,Sweden,_1719,Right,_3,_2,Medium/ Medium,Lean,4,5,7,6,6,6,6,7,5,7,7,6,7,7,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_22,Slovenia,_1620,Right,_3,_3,High/ Medium,Normal,6,5,6,7,7,8,7,6,7,6,4,6,4,3,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_26,England,_1573,Right,_3,_2,High/ Medium,Lean,6,7,5,6,7,6,7,6,5,7,3,6,3,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_21,Belgium,_1366,Right,_3,_3,Medium/ Medium,Normal,3,6,4,7,6,7,6,5,7,6,1,6,2,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
_27,Japan,_1632,Left,_4,_2,Medium/ Medium,Normal,8,3,7,6,7,6,7,6,9,5,6,5,7,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_27,Norway,_1815,Left,_3,_3,Medium/ Medium,Normal,7,6,6,6,6,7,7,6,7,7,6,6,6,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
_23,England,_1869,Right,_3,_3,High/ High,Lean,7,6,6,7,7,8,8,7,8,7,6,7,6,6,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_22,Turkey,_1660,Right,_3,_2,Medium/ Medium,Stocky,4,4,7,6,6,7,6,7,7,5,6,5,5,6,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
_22,Colombia,_1643,Right,_3,_2,Medium/ Medium,Lean,4,4,6,6,6,7,7,5,6,6,6,6,5,5,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
_22,Saudi Arabia,_1434,Right,_2,_2,High/ Low,Lean,5,6,4,6,6,8,8,5,7,6,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1
_29,Japan,_1535,Left,_3,_2,Low/ High,Lean,6,3,6,5,5,6,6,6,5,4,6,4,7,7,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_18,Zambia,_1452,Right,_3,_2,High/ Medium,Lean,3,6,3,6,6,9,8,5,9,5,1,4,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
_18,Spain,_1814,Right,_3,_3,High/ Medium,Lean,7,6,6,7,8,8,8,6,7,7,6,5,6,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0
_24,Japan,_1473,Right,_3,_3,Medium/ Medium,Normal,5,6,4,7,6,8,8,7,6,6,1,5,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
_23,Italy,_1574,Right,_3,_2,Medium/ Medium,Lean,5,5,6,6,6,7,7,5,7,6,5,6,4,5,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
_20,Korea Republic,_1761,Right,_4,_2,High/ High,Lean,6,6,5,7,6,8,8,6,7,6,5,6,6,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0
_28,Mexico,_2106,Right,_4,_3,High/ High,Normal,6,7,8,8,8,7,7,8,7,8,8,8,8,7,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
_34,Switzerland,_1729,Right,_3,_2,High/ Medium,Normal,6,3,6,6,6,7,7,6,7,6,6,6,6,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
_27,Wales,_1497,Right,_2,_2,Medium/ High,Stocky,2,4,4,4,5,6,6,5,6,4,6,4,6,7,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_31,Portugal,_1978,Left,_3,_3,Medium/ Medium,Normal,8,5,7,7,7,8,7,8,8,7,7,6,7,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_31,England,_1718,Right,_3,_3,High/ Low,Normal,7,7,5,6,7,7,7,7,8,7,3,7,2,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_19,Poland,_1516,Right,_2,_2,Medium/ Medium,Normal,5,5,6,5,6,6,7,5,7,5,4,6,4,5,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
